NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"Madison County, Virginia","0500000US51113","13208","6855","815","63482","755","747","51","113"
"Mathews County, Virginia","0500000US51115","8760","4389","931","74489","541","947","51","115"
"Mecklenburg County, Virginia","0500000US51117","30726","15692","707","50224","1488","1896","51","117"
"Middlesex County, Virginia","0500000US51119","10642","5359","888","57060","641","813","51","119"
"Montgomery County, Virginia","0500000US51121","98495","47625","1017","59126","5921","6179","51","121"
"Nelson County, Virginia","0500000US51125","14812","7382","834","62203","865","1109","51","125"
"New Kent County, Virginia","0500000US51127","22310","10945","1066","97688","1468","1903","51","127"
"Northampton County, Virginia","0500000US51131","11826","6240","708","50819","596","746","51","131"
"Northumberland County, Virginia","0500000US51133","12151","6250","1014","59437","823","916","51","133"
"Nottoway County, Virginia","0500000US51135","15338","7023","725","49983","452","671","51","135"
"Orange County, Virginia","0500000US51137","36501","18551","938","74446","2063","2145","51","137"
"Page County, Virginia","0500000US51139","23862","12103","746","51878","659","813","51","139"
"Patrick County, Virginia","0500000US51141","17660","8875","614","46941","539","756","51","141"
"Powhatan County, Virginia","0500000US51145","29253","14065","1125","93833","2223","2425","51","145"
"Prince Edward County, Virginia","0500000US51147","22892","11308","715","44253","1041","921","51","147"
"Prince George County, Virginia","0500000US51149","38292","17751","1377","75123","2120","2299","51","149"
"Pulaski County, Virginia","0500000US51155","34113","16999","749","53689","1520","1681","51","155"
"Rappahannock County, Virginia","0500000US51157","7360","3728","1107","82077","491","567","51","157"
"Roanoke County, Virginia","0500000US51161","94103","48582","937","70076","7241","8872","51","161"
"Hitchcock County, Nebraska","0500000US31087","2788","1352","642","46000","104","102","31","087"
"Howard County, Nebraska","0500000US31093","6428","3176","737","59432","248","515","31","093"
"Kearney County, Nebraska","0500000US31099","6588","3322","692","62899","400","491","31","099"
"Kimball County, Nebraska","0500000US31105","3576","1748","738","48056","126","122","31","105"
"Lincoln County, Nebraska","0500000US31111","35042","17776","763","59995","1535","1890","31","111"
"McPherson County, Nebraska","0500000US31117","420","213","575","51932","28","35","31","117"
"Morrill County, Nebraska","0500000US31123","4711","2281","684","46903","220","314","31","123"
"Nemaha County, Nebraska","0500000US31127","6978","3478","580","50236","432","450","31","127"
"Valley County, Nebraska","0500000US31175","4100","2092","588","56205","252","349","31","175"
"Wayne County, Nebraska","0500000US31179","9388","4675","709","58894","521","652","31","179"
"York County, Nebraska","0500000US31185","13671","7095","741","63105","580","1044","31","185"
"Douglas County, Nevada","0500000US32005","48486","24026","1169","71415","3823","3765","32","005"
"Eureka County, Nevada","0500000US32011","1839","912","721","67478","36","78","32","011"
"Lincoln County, Nevada","0500000US32017","5177","2263","621","56537","151","189","32","017"
"Nye County, Nevada","0500000US32023","45514","22218","821","47308","1583","1060","32","023"
"Washoe County, Nevada","0500000US32031","464182","230266","1150","68272","31102","32206","32","031"
"Belknap County, New Hampshire","0500000US33001","61174","31136","1039","67328","3839","4573","33","001"
"Coos County, New Hampshire","0500000US33007","31486","14797","724","48945","1397","1650","33","007"
"Merrimack County, New Hampshire","0500000US33013","150902","76712","1066","77937","10172","11752","33","013"
"Sullivan County, New Hampshire","0500000US33019","43173","21702","1029","63760","2765","3290","33","019"
"Ascension Parish, Louisiana","0500000US22005","125061","63361","1030","82594","7347","8450","22","005"
"Beauregard Parish, Louisiana","0500000US22011","37387","18344","734","49256","1162","1865","22","011"
"Caddo Parish, Louisiana","0500000US22017","243243","128060","806","42003","10280","13471","22","017"
"Cameron Parish, Louisiana","0500000US22023","6963","3533","857","56902","242","331","22","023"
"Concordia Parish, Louisiana","0500000US22029","19533","9877","668","36294","421","760","22","029"
"East Carroll Parish, Louisiana","0500000US22035","6947","2954","596","24551","136","132","22","035"
"Franklin Parish, Louisiana","0500000US22041","20109","10410","627","35759","467","704","22","041"
"Iberville Parish, Louisiana","0500000US22047","32626","16184","748","49539","980","1420","22","047"
"Jefferson Davis Parish, Louisiana","0500000US22053","31425","16015","635","42716","937","1375","22","053"
"St. Mary Parish, Louisiana","0500000US22101","50020","25337","784","40218","1100","1166","22","101"
"Tensas Parish, Louisiana","0500000US22107","4435","2291","582","29767","149","320","22","107"
"Union Parish, Louisiana","0500000US22111","22270","11143","559","45094","827","1173","22","111"
"Washington Parish, Louisiana","0500000US22117","46325","23409","648","39185","728","1842","22","117"
"West Carroll Parish, Louisiana","0500000US22123","10934","5282","583","42545","202","295","22","123"
"Allegany County, New York","0500000US36003","46304","22947","659","51227","1575","1954","36","003"
"Cattaraugus County, New York","0500000US36009","76750","38477","654","50700","2637","2651","36","009"
"Chemung County, New York","0500000US36015","84115","42433","862","54883","3610","3939","36","015"
"Columbia County, New York","0500000US36021","60016","30063","944","68750","3980","4055","36","021"
"Dutchess County, New York","0500000US36027","293524","147681","1237","81842","19483","20585","36","027"
"Essex County, New York","0500000US36031","37281","17847","810","58109","2022","2737","36","031"
"Genesee County, New York","0500000US36037","57554","28744","786","60635","2563","2781","36","037"
"Herkimer County, New York","0500000US36043","61738","31182","680","58438","2545","2746","36","043"
"Lewis County, New York","0500000US36049","26456","13213","700","56192","839","1086","36","049"
"Monroe County, New York","0500000US36055","743084","384667","947","62087","54755","56078","36","055"
"New York County, New York","0500000US36061","1629153","857536","1787","89812","186180","209981","36","061"
"Onondaga County, New York","0500000US36067","461591","238922","888","62668","32031","31592","36","067"
"Orleans County, New York","0500000US36073","40624","20424","782","52958","1369","1776","36","073"
"Putnam County, New York","0500000US36079","98714","49512","1489","107246","8145","8206","36","079"
"Richmond County, New York","0500000US36085","475596","244961","1379","85381","34685","35033","36","085"
"Anson County, North Carolina","0500000US37007","24430","12036","746","39799","790","601","37","007"
"Beaufort County, North Carolina","0500000US37013","47160","24730","742","48051","1952","2349","37","013"
"Brunswick County, North Carolina","0500000US37019","137303","71401","984","59763","9795","10859","37","019"
"Cabarrus County, North Carolina","0500000US37025","211605","108469","966","71177","13622","16259","37","025"
"Carteret County, North Carolina","0500000US37031","69301","35373","921","57871","4299","4662","37","031"
"Chatham County, North Carolina","0500000US37037","72853","38162","873","69799","5883","6811","37","037"
"Cleveland County, North Carolina","0500000US37045","97765","50615","694","43512","3469","4802","37","045"
"Cumberland County, North Carolina","0500000US37051","334562","168460","949","48177","14884","19789","37","051"
"Davidson County, North Carolina","0500000US37057","166837","85392","716","50454","6887","8740","37","057"
"Monterey County, California","0500000US06053","432977","212558","1600","76943","20069","23629","06","053"
"Napa County, California","0500000US06055","138572","69522","1775","92219","10899","13023","06","055"
"Nevada County, California","0500000US06057","99417","50474","1315","68333","8947","9936","06","057"
"Orange County, California","0500000US06059","3170345","1605768","1928","94441","282564","293302","06","059"
"Placer County, California","0500000US06061","391799","200408","1616","93677","35593","38438","06","061"
"Plumas County, California","0500000US06063","18844","9396","944","57233","1159","1114","06","063"
"Riverside County, California","0500000US06065","2437864","1222631","1447","70732","115025","121877","06","065"
"Sacramento County, California","0500000US06067","1537948","785850","1333","70684","101024","113241","06","067"
"San Benito County, California","0500000US06069","61547","30562","1533","85808","2536","3321","06","069"
"San Bernardino County, California","0500000US06071","2162532","1085931","1338","65761","91002","99542","06","071"
"San Diego County, California","0500000US06073","3323970","1649458","1732","82426","268048","279057","06","073"
"San Francisco County, California","0500000US06075","874784","428538","2010","119136","126594","117507","06","075"
"San Joaquin County, California","0500000US06077","751615","376974","1286","68628","27794","33840","06","077"
"San Luis Obispo County, California","0500000US06079","282517","139582","1535","77948","20610","21782","06","079"
"San Mateo County, California","0500000US06081","765623","386376","2435","128091","74922","88063","06","081"
"Santa Clara County, California","0500000US06085","1924379","949638","2386","130890","184986","189317","06","085"
"Santa Cruz County, California","0500000US06087","273170","137937","1843","89986","20300","23690","06","087"
"Sierra County, California","0500000US06091","2898","1424","1032","52103","64","138","06","091"
"Solano County, California","0500000US06095","444538","223308","1684","84638","25441","31367","06","095"
"Sonoma County, California","0500000US06097","496801","254144","1743","86173","38637","43433","06","097"
"Sutter County, California","0500000US06101","96315","48225","1095","63502","3890","4411","06","101"
"Tehama County, California","0500000US06103","64176","32327","972","48895","2760","2806","06","103"
"Tulare County, California","0500000US06107","463955","231997","974","52534","12919","13892","06","107"
"Tuolumne County, California","0500000US06109","54147","26124","1025","60509","2836","3183","06","109"
"Yolo County, California","0500000US06113","218774","112772","1369","73746","12228","15822","06","113"
"Yuba County, California","0500000US06115","77524","38177","1015","59424","3160","3036","06","115"
"Ashley County, Arkansas","0500000US05003","20000","10341","530","43601","425","816","05","003"
"Baxter County, Arkansas","0500000US05005","41673","21432","722","43504","1938","1835","05","005"
"Boone County, Arkansas","0500000US05009","37525","19021","638","46392","1301","1675","05","009"
"Calhoun County, Arkansas","0500000US05013","5160","2579","647","50441","101","111","05","013"
"Carroll County, Arkansas","0500000US05015","28062","14084","576","48249","1382","1403","05","015"
"Clark County, Arkansas","0500000US05019","22341","11754","600","39500","808","1346","05","019"
"Clay County, Arkansas","0500000US05021","14710","7472","625","37933","334","417","05","021"
"Cleveland County, Arkansas","0500000US05025","8063","4238","618","46349","272","376","05","025"
"Columbia County, Arkansas","0500000US05027","23620","12268","681","37609","992","902","05","027"
